Player,IsTop10In3P,No,Team,Games,Min,Pts,Reb,Ast,Stl,Blk,To,Pf,Dreb,Oreb,Fgm-a,Pct,3gm-a,3Pct,Ftm-a,FtPct,Eff,Deff,Year
Bogdan Bogdanović,0,15,Atlanta,85,48.09999847,113.8000031,44,24.5,7.099999905,4.199999809,11.39999962,18.79999924,34,10,41.4-88.1,0.469999999,12.8-34.4,0.374000013,18.2-22.4,0.811999977,131.3000031,1.799999952,2021
Devin Booker,0,1,Phoenix,83,48.09999847,114.8000031,45.09999847,27.29999924,8.5,4.5,12.30000019,20,35.5,9.699999809,43.7-90.0,0.485000014,11.6-31.8,0.363999993,15.9-20.0,0.796000004,137.6000061,20.20000076,2021
Tyler Herro,0,5,Miami,83,48.40000153,110.0999985,43.70000076,25.60000038,7.5,3.200000048,13.80000019,20.5,33.90000153,9.800000191,39.6-84.8,0.467000008,13.6-35.8,0.381000012,17.2-21.3,0.805999994,127,10.89999962,2021
Max Strus,0,5,Miami,83,48.40000153,110.0999985,43.70000076,25.60000038,7.5,3.200000048,13.80000019,20.5,33.90000153,9.800000191,39.6-84.8,0.467000008,13.6-35.8,0.381000012,17.2-21.3,0.805999994,127,10.89999962,2021
Darius Garland,0,12,Cleveland,84,48.09999847,107.6999969,44,25.20000076,7.099999905,4.199999809,13.30000019,17.5,33.90000153,10.19999981,39.7-84.7,0.467999995,11.6-32.7,0.354999989,16.8-22.0,0.762000024,124.6999969,3.599999905,2021
Saddiq Bey,0,27,Detroit,82,48.20000076,104.8000031,43,23.5,7.699999809,4.800000191,13.39999962,21.89999962,32,11,38.2-88.6,0.430000007,11.3-34.6,0.326000005,17.2-22.0,0.782000005,115.0999985,-16.70000076,2021
Jaylen Brown,0,3,Boston,83,48.5,111.8000031,46,24.79999924,7.300000191,5.800000191,13.10000038,18.60000038,35.5,10.60000038,40.8-87.4,0.465999991,13.2-37.1,0.356999993,17.1-20.9,0.814999998,132.1000061,17.29999924,2021
Luguentz Dort,0,29,Oklahoma City,82,48.29999924,103.6999969,45.59999847,22.20000076,7.599999905,4.599999905,13.30000019,18.29999924,35.20000076,10.39999962,38.3-89.1,0.430000007,12.1-37.4,0.323000014,15.0-19.9,0.755999982,114.8000031,-19.20000076,2021
Devonte' Graham,0,17,New Orleans,85,48.20000076,109.1999969,45.5,24.79999924,8.100000381,4,13.19999981,19.70000076,33.40000153,12.10000038,40.2-87.9,0.456999987,10.5-31.7,0.333000004,18.2-23.3,0.783999979,125.5999985,0.5,2021
Cameron Johnson,0,1,Phoenix,83,48.09999847,114.8000031,45.09999847,27.29999924,8.5,4.5,12.30000019,20,35.5,9.699999809,43.7-90.0,0.485000014,11.6-31.8,0.363999993,15.9-20.0,0.796000004,137.6000061,20.20000076,2021
Kevin Love,0,12,Cleveland,84,48.09999847,107.6999969,44,25.20000076,7.099999905,4.199999809,13.30000019,17.5,33.90000153,10.19999981,39.7-84.7,0.467999995,11.6-32.7,0.354999989,16.8-22.0,0.762000024,124.6999969,3.599999905,2021
Khris Middleton,0,9,Milwaukee,83,48.20000076,115.1999969,46.90000153,23.79999924,7.5,4,12.80000019,18.29999924,36.59999847,10.30000019,41.7-89.3,0.467000008,14.0-38.4,0.36500001,17.8-22.9,0.773999989,131.8000031,5,2021
Grayson Allen,0,9,Milwaukee,83,48.20000076,115.1999969,46.90000153,23.79999924,7.5,4,12.80000019,18.29999924,36.59999847,10.30000019,41.7-89.3,0.467000008,14.0-38.4,0.36500001,17.8-22.9,0.773999989,131.8000031,5,2021
Mike Conley,0,6,Utah,84,48.09999847,113.3000031,46.5,22.29999924,7,4.900000095,13.10000038,18.89999962,35.70000076,10.80000019,40.5-86.1,0.469999999,14.4-40.0,0.360000014,17.9-23.3,0.768999994,129.8999939,10.39999962,2021
Malik Monk,0,24,L.A.Lakers,82,48.70000076,112.0999985,44,24,7.599999905,5.199999809,13.89999962,20.20000076,34.5,9.5,41.6-88.8,0.469000012,12.0-34.5,0.347000003,16.8-23.0,0.731999993,125.8000031,-7.5,2021
Lauri Markkanen,0,12,Cleveland,84,48.09999847,107.6999969,44,25.20000076,7.099999905,4.199999809,13.30000019,17.5,33.90000153,10.19999981,39.7-84.7,0.467999995,11.6-32.7,0.354999989,16.8-22.0,0.762000024,124.6999969,3.599999905,2021
Pat Connaughton,0,9,Milwaukee,83,48.20000076,115.1999969,46.90000153,23.79999924,7.5,4,12.80000019,18.29999924,36.59999847,10.30000019,41.7-89.3,0.467000008,14.0-38.4,0.36500001,17.8-22.9,0.773999989,131.8000031,5,2021
Dorian Finney-Smith,0,11,Dallas,84,48.20000076,107.9000015,42.79999924,23.29999924,6.699999809,3.900000095,11.5,19.70000076,33.59999847,9.100000381,39.2-85.0,0.460999995,13.1-37.4,0.351000011,16.4-21.3,0.771000028,122.3000031,3.599999905,2021
Kevin Huerter,0,15,Atlanta,85,48.09999847,113.8000031,44,24.5,7.099999905,4.199999809,11.39999962,18.79999924,34,10,41.4-88.1,0.469999999,12.8-34.4,0.374000013,18.2-22.4,0.811999977,131.3000031,1.799999952,2021
Carmelo Anthony,0,24,L.A.Lakers,82,48.70000076,112.0999985,44,24,7.599999905,5.199999809,13.89999962,20.20000076,34.5,9.5,41.6-88.8,0.469000012,12.0-34.5,0.347000003,16.8-23.0,0.731999993,125.8000031,-7.5,2021
Coby White,0,20,Chicago,83,48.09999847,111.3000031,42.40000153,23.79999924,7.199999809,4.099999905,12.10000038,18.79999924,33.70000076,8.800000191,41.6-87.0,0.477999985,10.6-28.9,0.365999997,17.5-21.5,0.81400001,127.3000031,-1.799999952,2021
Kentavious Caldwell-Pope,0,22,Washington,82,48.40000153,108.5999985,43.09999847,25,6.400000095,5,12.60000038,18.79999924,34.09999847,9,40.6-86.0,0.472000003,10.5-30.6,0.342000008,17.0-21.7,0.782999992,125.3000031,-2.900000095,2021
Kevin Durant,0,8,Brooklyn,84,48.20000076,112.9000015,44.20000076,25.29999924,7.199999809,5.599999905,13.30000019,20.39999962,34,10.19999981,42.0-88.3,0.476000011,11.4-31.6,0.361999989,17.5-21.8,0.802999973,131.3000031,5.300000191,2021
Keldon Johnson,0,14,San Antonio,83,48.29999924,113,45.20000076,27.79999924,7.599999905,4.900000095,12.19999981,18.10000038,34.20000076,11,43.2-92.7,0.465999991,11.3-32.0,0.352999985,15.4-20.4,0.754000008,131.6999969,2,2021
Georges Niang,0,7,Philadelphia,84,48.29999924,110.1999969,42.29999924,23.70000076,7.699999809,5.300000191,11.69999981,19.39999962,33.70000076,8.5,39.4-84.3,0.467000008,11.7-31.8,0.367000014,19.8-24.0,0.822000027,128.3000031,6.599999905,2021
Jrue Holiday,0,9,Milwaukee,83,48.20000076,115.1999969,46.90000153,23.79999924,7.5,4,12.80000019,18.29999924,36.59999847,10.30000019,41.7-89.3,0.467000008,14.0-38.4,0.36500001,17.8-22.9,0.773999989,131.8000031,5,2021
Cole Anthony,0,26,Orlando,82,48.20000076,104.1999969,44.29999924,23.70000076,6.800000191,4.5,13.80000019,19.70000076,35.20000076,9.100000381,38.3-88.3,0.433999985,12.2-36.8,0.331,15.5-19.7,0.787,115.5,-16,2021
RJ Barrett,0,21,New York,82,48.20000076,106.5,46.09999847,21.89999962,6.900000095,4.900000095,12.39999962,20.39999962,34.59999847,11.5,37.7-86.2,0.437000006,13.2-36.9,0.356999993,18.0-24.1,0.744000018,119.1999969,-2.200000048,2021
Karl-Anthony Towns,0,13,Minnesota,84,48.20000076,116,44.29999924,25.70000076,8.800000191,5.599999905,13.80000019,22,33,11.30000019,41.6-90.9,0.458000004,14.8-41.2,0.35800001,18.1-23.3,0.77700001,132.1000061,3.200000048,2021
Devin Vassell,0,14,San Antonio,83,48.29999924,113,45.20000076,27.79999924,7.599999905,4.900000095,12.19999981,18.10000038,34.20000076,11,43.2-92.7,0.465999991,11.3-32.0,0.352999985,15.4-20.4,0.754000008,131.6999969,2,2021
Miles Bridges,0,16,Charlotte,83,48.5,115.1999969,44.59999847,28,8.5,4.900000095,12.69999981,19.89999962,33.70000076,10.89999962,42.7-91.4,0.467000008,13.9-38.2,0.36500001,15.9-21.5,0.740999997,134.1999969,1,2021
Bones Hyland,0,10,Denver,84,48.29999924,112.5999985,44,27.70000076,7.199999809,3.700000048,13.80000019,20.10000038,34.79999924,9.300000191,41.6-86.4,0.481999993,12.7-35.9,0.352999985,16.7-20.9,0.796999991,132.3999939,4.800000191,2021
De'Anthony Melton,0,4,Memphis,83,48.20000076,115.5999985,49,26,9.699999809,6.5,12.5,19.79999924,34.90000153,14,43.5-94.3,0.460999995,11.5-32.6,0.351999998,17.2-23.4,0.734000027,137.3999939,13.19999981,2021
Cedi Osman,0,12,Cleveland,84,48.09999847,107.6999969,44,25.20000076,7.099999905,4.199999809,13.30000019,17.5,33.90000153,10.19999981,39.7-84.7,0.467999995,11.6-32.7,0.354999989,16.8-22.0,0.762000024,124.6999969,3.599999905,2021
Kyle Kuzma,0,22,Washington,82,48.40000153,108.5999985,43.09999847,25,6.400000095,5,12.60000038,18.79999924,34.09999847,9,40.6-86.0,0.472000003,10.5-30.6,0.342000008,17.0-21.7,0.782999992,125.3000031,-2.900000095,2021
Tyrese Maxey,0,7,Philadelphia,84,48.29999924,110.1999969,42.29999924,23.70000076,7.699999809,5.300000191,11.69999981,19.39999962,33.70000076,8.5,39.4-84.3,0.467000008,11.7-31.8,0.367000014,19.8-24.0,0.822000027,128.3000031,6.599999905,2021
Immanuel Quickley,0,21,New York,82,48.20000076,106.5,46.09999847,21.89999962,6.900000095,4.900000095,12.39999962,20.39999962,34.59999847,11.5,37.7-86.2,0.437000006,13.2-36.9,0.356999993,18.0-24.1,0.744000018,119.1999969,-2.200000048,2021
Cade Cunningham,0,27,Detroit,82,48.20000076,104.8000031,43,23.5,7.699999809,4.800000191,13.39999962,21.89999962,32,11,38.2-88.6,0.430000007,11.3-34.6,0.326000005,17.2-22.0,0.782000005,115.0999985,-16.70000076,2021
Nicolas Batum,0,18,L.A.Clippers,84,48.20000076,108.3000031,43.90000153,23.89999962,7.400000095,4.900000095,13,18.79999924,34.79999924,9.100000381,39.9-87.3,0.456999987,12.8-34.2,0.372999996,15.7-19.8,0.788999975,123.9000015,-0.100000001,2021
Gabe Vincent,0,5,Miami,83,48.40000153,110.0999985,43.70000076,25.60000038,7.5,3.200000048,13.80000019,20.5,33.90000153,9.800000191,39.6-84.8,0.467000008,13.6-35.8,0.381000012,17.2-21.3,0.805999994,127,10.89999962,2021
P.J. Washington,0,16,Charlotte,83,48.5,115.1999969,44.59999847,28,8.5,4.900000095,12.69999981,19.89999962,33.70000076,10.89999962,42.7-91.4,0.467000008,13.9-38.2,0.36500001,15.9-21.5,0.740999997,134.1999969,1,2021
Marcus Smart,0,3,Boston,83,48.5,111.8000031,46,24.79999924,7.300000191,5.800000191,13.10000038,18.60000038,35.5,10.60000038,40.8-87.4,0.465999991,13.2-37.1,0.356999993,17.1-20.9,0.814999998,132.1000061,17.29999924,2021
Chris Duarte,0,23,Indiana,82,48.5,111.5,43.90000153,25.39999962,7.099999905,5.599999905,13.60000038,20.39999962,32.59999847,11.30000019,41.4-89.5,0.463,12.2-35.4,0.344000012,16.4-21.4,0.768000007,126.8000031,-6.900000095,2021
Danny Green,0,7,Philadelphia,84,48.29999924,110.1999969,42.29999924,23.70000076,7.699999809,5.300000191,11.69999981,19.39999962,33.70000076,8.5,39.4-84.3,0.467000008,11.7-31.8,0.367000014,19.8-24.0,0.822000027,128.3000031,6.599999905,2021
Julius Randle,0,21,New York,82,48.20000076,106.5,46.09999847,21.89999962,6.900000095,4.900000095,12.39999962,20.39999962,34.59999847,11.5,37.7-86.2,0.437000006,13.2-36.9,0.356999993,18.0-24.1,0.744000018,119.1999969,-2.200000048,2021
Chuma Okeke,0,26,Orlando,82,48.20000076,104.1999969,44.29999924,23.70000076,6.800000191,4.5,13.80000019,19.70000076,35.20000076,9.100000381,38.3-88.3,0.433999985,12.2-36.8,0.331,15.5-19.7,0.787,115.5,-16,2021
Monte Morris,0,10,Denver,84,48.29999924,112.5999985,44,27.70000076,7.199999809,3.700000048,13.80000019,20.10000038,34.79999924,9.300000191,41.6-86.4,0.481999993,12.7-35.9,0.352999985,16.7-20.9,0.796999991,132.3999939,4.800000191,2021
Tre Mann,0,29,Oklahoma City,82,48.29999924,103.6999969,45.59999847,22.20000076,7.599999905,4.599999905,13.30000019,18.29999924,35.20000076,10.39999962,38.3-89.1,0.430000007,12.1-37.4,0.323000014,15.0-19.9,0.755999982,114.8000031,-19.20000076,2021
Frank Jackson,0,27,Detroit,82,48.20000076,104.8000031,43,23.5,7.699999809,4.800000191,13.39999962,21.89999962,32,11,38.2-88.6,0.430000007,11.3-34.6,0.326000005,17.2-22.0,0.782000005,115.0999985,-16.70000076,2021
Jaren Jackson Jr.,0,4,Memphis,83,48.20000076,115.5999985,49,26,9.699999809,6.5,12.5,19.79999924,34.90000153,14,43.5-94.3,0.460999995,11.5-32.6,0.351999998,17.2-23.4,0.734000027,137.3999939,13.19999981,2021
Shai Gilgeous-Alexander,0,29,Oklahoma City,82,48.29999924,103.6999969,45.59999847,22.20000076,7.599999905,4.599999905,13.30000019,18.29999924,35.20000076,10.39999962,38.3-89.1,0.430000007,12.1-37.4,0.323000014,15.0-19.9,0.755999982,114.8000031,-19.20000076,2021
Lonnie Walker IV,0,14,San Antonio,83,48.29999924,113,45.20000076,27.79999924,7.599999905,4.900000095,12.19999981,18.10000038,34.20000076,11,43.2-92.7,0.465999991,11.3-32.0,0.352999985,15.4-20.4,0.754000008,131.6999969,2,2021
Mo Bamba,0,26,Orlando,82,48.20000076,104.1999969,44.29999924,23.70000076,6.800000191,4.5,13.80000019,19.70000076,35.20000076,9.100000381,38.3-88.3,0.433999985,12.2-36.8,0.331,15.5-19.7,0.787,115.5,-16,2021
Corey Kispert,0,22,Washington,82,48.40000153,108.5999985,43.09999847,25,6.400000095,5,12.60000038,18.79999924,34.09999847,9,40.6-86.0,0.472000003,10.5-30.6,0.342000008,17.0-21.7,0.782999992,125.3000031,-2.900000095,2021
Ja Morant,0,4,Memphis,83,48.20000076,115.5999985,49,26,9.699999809,6.5,12.5,19.79999924,34.90000153,14,43.5-94.3,0.460999995,11.5-32.6,0.351999998,17.2-23.4,0.734000027,137.3999939,13.19999981,2021
Royce O'Neale,0,6,Utah,84,48.09999847,113.3000031,46.5,22.29999924,7,4.900000095,13.10000038,18.89999962,35.70000076,10.80000019,40.5-86.1,0.469999999,14.4-40.0,0.360000014,17.9-23.3,0.768999994,129.8999939,10.39999962,2021
Dejounte Murray,0,14,San Antonio,83,48.29999924,113,45.20000076,27.79999924,7.599999905,4.900000095,12.19999981,18.10000038,34.20000076,11,43.2-92.7,0.465999991,11.3-32.0,0.352999985,15.4-20.4,0.754000008,131.6999969,2,2021
Maxi Kleber,0,11,Dallas,84,48.20000076,107.9000015,42.79999924,23.29999924,6.699999809,3.900000095,11.5,19.70000076,33.59999847,9.100000381,39.2-85.0,0.460999995,13.1-37.4,0.351000011,16.4-21.3,0.771000028,122.3000031,3.599999905,2021
Patrick Beverley,0,13,Minnesota,84,48.20000076,116,44.29999924,25.70000076,8.800000191,5.599999905,13.80000019,22,33,11.30000019,41.6-90.9,0.458000004,14.8-41.2,0.35800001,18.1-23.3,0.77700001,132.1000061,3.200000048,2021
Mikal Bridges,0,1,Phoenix,83,48.09999847,114.8000031,45.09999847,27.29999924,8.5,4.5,12.30000019,20,35.5,9.699999809,43.7-90.0,0.485000014,11.6-31.8,0.363999993,15.9-20.0,0.796000004,137.6000061,20.20000076,2021
Amir Coffey,0,18,L.A.Clippers,84,48.20000076,108.3000031,43.90000153,23.89999962,7.400000095,4.900000095,13,18.79999924,34.79999924,9.100000381,39.9-87.3,0.456999987,12.8-34.2,0.372999996,15.7-19.8,0.788999975,123.9000015,-0.100000001,2021
De'Andre Hunter,0,15,Atlanta,85,48.09999847,113.8000031,44,24.5,7.099999905,4.199999809,11.39999962,18.79999924,34,10,41.4-88.1,0.469999999,12.8-34.4,0.374000013,18.2-22.4,0.811999977,131.3000031,1.799999952,2021
Joel Embiid,0,7,Philadelphia,84,48.29999924,110.1999969,42.29999924,23.70000076,7.699999809,5.300000191,11.69999981,19.39999962,33.70000076,8.5,39.4-84.3,0.467000008,11.7-31.8,0.367000014,19.8-24.0,0.822000027,128.3000031,6.599999905,2021
Grant Williams,0,3,Boston,83,48.5,111.8000031,46,24.79999924,7.300000191,5.800000191,13.10000038,18.60000038,35.5,10.60000038,40.8-87.4,0.465999991,13.2-37.1,0.356999993,17.1-20.9,0.814999998,132.1000061,17.29999924,2021
Payton Pritchard,0,3,Boston,83,48.5,111.8000031,46,24.79999924,7.300000191,5.800000191,13.10000038,18.60000038,35.5,10.60000038,40.8-87.4,0.465999991,13.2-37.1,0.356999993,17.1-20.9,0.814999998,132.1000061,17.29999924,2021
De'Aaron Fox,0,25,Sacramento,82,48.29999924,110.3000031,42.90000153,23.70000076,7.199999809,4.5,13.5,18.89999962,33.40000153,9.600000381,40.5-88.1,0.460000008,11.4-33.2,0.344000012,17.9-23.3,0.768000007,122.0999985,-13.39999962,2021
Brandon Ingram,0,17,New Orleans,85,48.20000076,109.1999969,45.5,24.79999924,8.100000381,4,13.19999981,19.70000076,33.40000153,12.10000038,40.2-87.9,0.456999987,10.5-31.7,0.333000004,18.2-23.3,0.783999979,125.5999985,0.5,2021
Al Horford,0,3,Boston,83,48.5,111.8000031,46,24.79999924,7.300000191,5.800000191,13.10000038,18.60000038,35.5,10.60000038,40.8-87.4,0.465999991,13.2-37.1,0.356999993,17.1-20.9,0.814999998,132.1000061,17.29999924,2021
Nikola Jokić,0,10,Denver,84,48.29999924,112.5999985,44,27.70000076,7.199999809,3.700000048,13.80000019,20.10000038,34.79999924,9.300000191,41.6-86.4,0.481999993,12.7-35.9,0.352999985,16.7-20.9,0.796999991,132.3999939,4.800000191,2021
Davion Mitchell,0,25,Sacramento,82,48.29999924,110.3000031,42.90000153,23.70000076,7.199999809,4.5,13.5,18.89999962,33.40000153,9.600000381,40.5-88.1,0.460000008,11.4-33.2,0.344000012,17.9-23.3,0.768000007,122.0999985,-13.39999962,2021
Jordan Nwora,0,9,Milwaukee,83,48.20000076,115.1999969,46.90000153,23.79999924,7.5,4,12.80000019,18.29999924,36.59999847,10.30000019,41.7-89.3,0.467000008,14.0-38.4,0.36500001,17.8-22.9,0.773999989,131.8000031,5,2021
John Collins,0,15,Atlanta,85,48.09999847,113.8000031,44,24.5,7.099999905,4.199999809,11.39999962,18.79999924,34,10,41.4-88.1,0.469999999,12.8-34.4,0.374000013,18.2-22.4,0.811999977,131.3000031,1.799999952,2021
Jalen Brunson,0,11,Dallas,84,48.20000076,107.9000015,42.79999924,23.29999924,6.699999809,3.900000095,11.5,19.70000076,33.59999847,9.100000381,39.2-85.0,0.460999995,13.1-37.4,0.351000011,16.4-21.3,0.771000028,122.3000031,3.599999905,2021
Oshae Brissett,0,23,Indiana,82,48.5,111.5,43.90000153,25.39999962,7.099999905,5.599999905,13.60000038,20.39999962,32.59999847,11.30000019,41.4-89.5,0.463,12.2-35.4,0.344000012,16.4-21.4,0.768000007,126.8000031,-6.900000095,2021
Darius Bazley,0,29,Oklahoma City,82,48.29999924,103.6999969,45.59999847,22.20000076,7.599999905,4.599999905,13.30000019,18.29999924,35.20000076,10.39999962,38.3-89.1,0.430000007,12.1-37.4,0.323000014,15.0-19.9,0.755999982,114.8000031,-19.20000076,2021
Franz Wagner,0,26,Orlando,82,48.20000076,104.1999969,44.29999924,23.70000076,6.800000191,4.5,13.80000019,19.70000076,35.20000076,9.100000381,38.3-88.3,0.433999985,12.2-36.8,0.331,15.5-19.7,0.787,115.5,-16,2021
Ziaire Williams,0,4,Memphis,83,48.20000076,115.5999985,49,26,9.699999809,6.5,12.5,19.79999924,34.90000153,14,43.5-94.3,0.460999995,11.5-32.6,0.351999998,17.2-23.4,0.734000027,137.3999939,13.19999981,2021
Pascal Siakam,0,19,Toronto,84,48.40000153,109.3000031,45.09999847,22,8.899999619,4.599999905,11.60000038,19.70000076,31.79999924,13.30000019,40.6-91.2,0.444999993,11.9-34.2,0.349000007,16.1-21.2,0.75999999,122.5999985,-1.299999952,2021
Giannis Antetokounmpo,0,9,Milwaukee,83,48.20000076,115.1999969,46.90000153,23.79999924,7.5,4,12.80000019,18.29999924,36.59999847,10.30000019,41.7-89.3,0.467000008,14.0-38.4,0.36500001,17.8-22.9,0.773999989,131.8000031,5,2021
Trey Murphy III,0,17,New Orleans,85,48.20000076,109.1999969,45.5,24.79999924,8.100000381,4,13.19999981,19.70000076,33.40000153,12.10000038,40.2-87.9,0.456999987,10.5-31.7,0.333000004,18.2-23.3,0.783999979,125.5999985,0.5,2021
Furkan Korkmaz,0,7,Philadelphia,84,48.29999924,110.1999969,42.29999924,23.70000076,7.699999809,5.300000191,11.69999981,19.39999962,33.70000076,8.5,39.4-84.3,0.467000008,11.7-31.8,0.367000014,19.8-24.0,0.822000027,128.3000031,6.599999905,2021
Tyus Jones,0,4,Memphis,83,48.20000076,115.5999985,49,26,9.699999809,6.5,12.5,19.79999924,34.90000153,14,43.5-94.3,0.460999995,11.5-32.6,0.351999998,17.2-23.4,0.734000027,137.3999939,13.19999981,2021
Jaden McDaniels,0,13,Minnesota,84,48.20000076,116,44.29999924,25.70000076,8.800000191,5.599999905,13.80000019,22,33,11.30000019,41.6-90.9,0.458000004,14.8-41.2,0.35800001,18.1-23.3,0.77700001,132.1000061,3.200000048,2021
Caleb Martin,0,5,Miami,83,48.40000153,110.0999985,43.70000076,25.60000038,7.5,3.200000048,13.80000019,20.5,33.90000153,9.800000191,39.6-84.8,0.467000008,13.6-35.8,0.381000012,17.2-21.3,0.805999994,127,10.89999962,2021
Rodney McGruder,0,27,Detroit,82,48.20000076,104.8000031,43,23.5,7.699999809,4.800000191,13.39999962,21.89999962,32,11,38.2-88.6,0.430000007,11.3-34.6,0.326000005,17.2-22.0,0.782000005,115.0999985,-16.70000076,2021
Damion Lee,0,2,Golden State,84,48.09999847,111.3000031,45.29999924,27.20000076,8.800000191,4.599999905,14.19999981,21,35.59999847,9.699999809,40.6-86.3,0.469999999,14.4-39.3,0.365999997,15.7-20.5,0.76700002,132.3999939,17.5,2021
Jaylen Nowell,0,13,Minnesota,84,48.20000076,116,44.29999924,25.70000076,8.800000191,5.599999905,13.80000019,22,33,11.30000019,41.6-90.9,0.458000004,14.8-41.2,0.35800001,18.1-23.3,0.77700001,132.1000061,3.200000048,2021
Chimezie Metu,0,25,Sacramento,82,48.29999924,110.3000031,42.90000153,23.70000076,7.199999809,4.5,13.5,18.89999962,33.40000153,9.600000381,40.5-88.1,0.460000008,11.4-33.2,0.344000012,17.9-23.3,0.768000007,122.0999985,-13.39999962,2021
Chris Paul,0,1,Phoenix,83,48.09999847,114.8000031,45.09999847,27.29999924,8.5,4.5,12.30000019,20,35.5,9.699999809,43.7-90.0,0.485000014,11.6-31.8,0.363999993,15.9-20.0,0.796000004,137.6000061,20.20000076,2021
Josh Giddey,0,29,Oklahoma City,82,48.29999924,103.6999969,45.59999847,22.20000076,7.599999905,4.599999905,13.30000019,18.29999924,35.20000076,10.39999962,38.3-89.1,0.430000007,12.1-37.4,0.323000014,15.0-19.9,0.755999982,114.8000031,-19.20000076,2021
Dean Wade,0,12,Cleveland,84,48.09999847,107.6999969,44,25.20000076,7.099999905,4.199999809,13.30000019,17.5,33.90000153,10.19999981,39.7-84.7,0.467999995,11.6-32.7,0.354999989,16.8-22.0,0.762000024,124.6999969,3.599999905,2021
Russell Westbrook,0,24,L.A.Lakers,82,48.70000076,112.0999985,44,24,7.599999905,5.199999809,13.89999962,20.20000076,34.5,9.5,41.6-88.8,0.469000012,12.0-34.5,0.347000003,16.8-23.0,0.731999993,125.8000031,-7.5,2021
Ayo Dosunmu,0,20,Chicago,83,48.09999847,111.3000031,42.40000153,23.79999924,7.199999809,4.099999905,12.10000038,18.79999924,33.70000076,8.800000191,41.6-87.0,0.477999985,10.6-28.9,0.365999997,17.5-21.5,0.81400001,127.3000031,-1.799999952,2021
